radical_smiles,resonance_radical_smiles,resonance_radical_num_rotatable_bonds,radical_H298 (kcal/mol),radical_Sint298 (cal/mol/K),radical_source,radical_level_of_theory,radical_Cp300 (cal/mol/K),radical_Cp400 (cal/mol/K),radical_Cp500 (cal/mol/K),radical_Cp600 (cal/mol/K),radical_Cp800 (cal/mol/K),radical_Cp1000 (cal/mol/K),radical_Cp1500 (cal/mol/K),closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source,HBI_H298 (kcal/mol),HBI_Sint298 (cal/mol/K),HBI_Cp300 (cal/mol/K),HBI_Cp400 (cal/mol/K),HBI_Cp500 (cal/mol/K),HBI_Cp600 (cal/mol/K),HBI_Cp800 (cal/mol/K),HBI_Cp1000 (cal/mol/K),HBI_Cp1500 (cal/mol/K),unc_radical_H298 (kcal/mol),unc_radical_Sint298 (cal/mol/K),unc_radical_Cp300 (cal/mol/K),unc_radical_Cp400 (cal/mol/K),unc_radical_Cp500 (cal/mol/K),unc_radical_Cp600 (cal/mol/K),unc_radical_Cp800 (cal/mol/K),unc_radical_Cp1000 (cal/mol/K),unc_radical_Cp1500 (cal/mol/K),unc_closed_shell_H298 (kcal/mol),unc_closed_shell_Sint298 (cal/mol/K),unc_closed_shell_Cp300 (cal/mol/K),unc_closed_shell_Cp400 (cal/mol/K),unc_closed_shell_Cp500 (cal/mol/K),unc_closed_shell_Cp600 (cal/mol/K),unc_closed_shell_Cp800 (cal/mol/K),unc_closed_shell_Cp1000 (cal/mol/K),unc_closed_shell_Cp1500 (cal/mol/K),unc_HBI_H298 (kcal/mol),unc_HBI_Sint298 (cal/mol/K),unc_HBI_Cp300 (cal/mol/K),unc_HBI_Cp400 (cal/mol/K),unc_HBI_Cp500 (cal/mol/K),unc_HBI_Cp600 (cal/mol/K),unc_HBI_Cp800 (cal/mol/K),unc_HBI_Cp1000 (cal/mol/K),unc_HBI_Cp1500 (cal/mol/K)
[CH2]COC(C)=O,[CH2]COC(C)=O,3,-55.99660101232725,94.49776399428728,dong_pio_liang.py,CBS-QB3,24.508316540453727,30.54568753640916,36.02068828143691,40.74322926277169,48.2506781024806,53.6593269365564,61.18317889411855,CCOC(C)=O,-106.13690248565965,25.9031931166348,32.29028680688336,38.18824091778203,43.32346080305927,51.45929254302102,57.48988527724665,66.26068833652008,91.11745697896748,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV,102.2403014733324,3.3803070153198007,-1.3948765761810726,-1.7445992704741968,-2.167552636345121,-2.5802315402875777,-3.2086144405404227,-3.830558340690253,-5.077509442401528,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C[CH]C(=O)CO,C[CH]C(=O)CO,4,-55.97907549142714,87.6439085787099,dong_pio_liang.py,CBS-QB3,28.01938531072344,33.879277775281224,39.09033783830187,43.61307704375465,50.60931176486747,55.24676511850861,61.70238403704851,CCC(=O)CO,-91.15124282982792,29.266003824091776,34.76877629063097,39.94971319311663,44.37986615678776,51.18921606118547,56.23510516252389,64.10007648183556,92.30292543021032,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-CsHHH) + group(Cds-OdCsCs),GAV,87.27216733840078,-4.659016851500425,-1.246618513368336,-0.889498515349743,-0.8593753548147589,-0.7667891130331128,-0.5799042963179986,-0.988340044015274,-2.397692444787048,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C[CH]C(=O)CO,CC=C([O])CO,3,-55.97907549142714,87.6439085787099,dong_pio_liang.py,CBS-QB3,28.01938531072344,33.879277775281224,39.09033783830187,43.61307704375465,50.60931176486747,55.24676511850861,61.70238403704851,CC=C(O)CO,-89.78072657743786,29.49738049713193,36.264187380497134,41.325736137667306,45.27789674952199,51.55887189292543,56.22984703632888,63.68495219885276,91.2185086042065,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH),GAV,85.90165108601073,-3.574600025496608,-1.477995186408492,-2.38490960521591,-2.2353982993654355,-1.6648197057673428,-0.9495601280579606,-0.9830819178202646,-1.9825681618042523,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C[CH]C=COC(C)=O,C[CH]C=COC(C)=O,4,-55.82324924565471,103.08845840173552,dong_pio_liang.py,CBS-QB3,35.00459859707668,42.97925530460344,50.16230924639746,56.32019365924742,66.01216461552352,72.8881828819197,82.2085974427646,CCC=COC(C)=O,-87.50387809138266,35.565801213157364,43.93333581576419,51.39988084539459,57.8269058058737,68.0157070031624,75.3359880800803,85.55876827292803,103.54885697949338,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,83.78062884572796,-0.4603985777578572,-0.5612026160806849,-0.9540805111607468,-1.2375715989971283,-1.5067121466262776,-2.003542387638888,-2.4478051981605944,-3.350170830163435,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
C[CH]C=COC(C)=O,CC=C[CH]OC(C)=O,4,-55.82324924565471,103.08845840173552,dong_pio_liang.py,CBS-QB3,35.00459859707668,42.97925530460344,50.16230924639746,56.32019365924742,66.01216461552352,72.8881828819197,82.2085974427646,CC=CCOC(C)=O,-88.00911016640089,33.38029336267743,41.43118514601917,49.0046730289013,55.58699231119654,66.18316289235524,73.97060035254495,85.22449231857625,106.11224941910562,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,84.28586092074619,-3.023791017370101,1.6243052343992517,1.5480701585842738,1.1576362174961616,0.7332013480508834,-0.1709982768317246,-1.082417470625245,-3.0158948758116537,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
C=C(COOC(C)(C)[C](C)C)C(C)(C)OO,C=C(COOC(C)(C)[C](C)C)C(C)(C)OO,14,-55.80427248421282,173.44595488293572,dong_pio_liang.py,CBS-QB3,85.27396407281833,104.55421415426144,120.9028731021869,134.6481104357571,155.5977008109785,169.72681044502866,187.35694634033223,C=C(COOC(C)(C)C(C)C)C(C)(C)OO,-94.61181644359462,83.27374760994262,103.76697896749518,120.64891013384324,134.3365391969407,155.2206309751434,170.5661567877629,193.0917973231357,181.48235181644364,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsCsOs) + longDistanceInteraction_noncyclic(CsCs-TT) + group(Cs-CsCsCsH) + longDistanceInteraction_noncyclic(CsCs-TT) + group(Cs-(Cds-Cds)CsCsOs) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsCs) + longDistanceInteraction_noncyclic(CdCs-ST) + group(Cds-CdsHH),GAV,90.9075439593818,-8.036396933507916,2.000216462875713,0.7872351867662672,0.2539629683436573,0.3115712388164127,0.3770698358351012,-0.8393463427342454,-5.734850982803465,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CO[C](C)O,CO[C](C)O,4,-55.72607788237057,86.74725106934544,dong_pio_liang.py,CBS-QB3,26.47554079394726,30.92182811637501,34.80669451497239,38.18834077468105,43.65780354878545,47.727932844567874,53.9011060045135,COC(C)O,-101.01711135520092,26.911822931295024,32.98338960184474,37.77615346707337,41.84542001039691,48.25480149237946,52.831097023881455,59.29539407321104,82.51739321223668,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,97.39103347283036,4.229857857108755,-0.4362821373477636,-2.0615614854697317,-2.969458952100979,-3.6570792357158552,-4.596997943594005,-5.1031641793135805,-5.394288068697541,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
C[C]1CCC(=O)OC1,C[C]1CCC(=O)OC1,1,-55.44650864234976,92.47143433555895,dong_pio_liang.py,CBS-QB3,30.78728841056572,38.84153621606715,46.39550641446224,53.19183636874172,64.00425078692145,71.30838153455066,82.00638551924763,CC1CCC(=O)OC1,-106.56217973231358,30.92560229445507,41.036749521988526,50.4812810707457,58.492581261950285,70.07504780114724,78.41372848948376,88.44455066921606,86.82175908221798,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsCsH) + group(Cs-CsCsHH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + ring(Cyclohexanone),GAV,103.21567108996382,5.649675253340973,-0.1383138838893529,-2.195213305921378,-4.085774656283462,-5.300744893208567,-6.070797014225789,-7.105346954933097,-6.438165149968427,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
OCC1(O)[CH]O1,OCC1(O)[CH]O1,3,-55.05625220819553,82.20014462153107,dong_pio_liang.py,CBS-QB3,27.03836565790745,33.21616143277552,37.62368132227533,40.822143092949936,45.57419006076914,48.69214332369024,52.44044700190726,OCC1(O)CO1,-106.66959638218344,27.38808677734665,33.650129178219515,38.160798399402495,41.5582428214266,46.82047596566308,50.51769057579351,55.70559867953873,82.68159625156254,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,103.7133441739879,-0.4814516300314722,-0.3497211194392022,-0.4339677454439936,-0.5371170771271636,-0.7360997284766668,-1.246285904893938,-1.82554725210327,-3.265151677631472,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
CC(=O)[CH]CC(C)=O,CC(=O)[CH]CC(C)=O,5,-55.05257732973804,108.7108907136696,dong_pio_liang.py,CBS-QB3,33.33887660094646,41.32828921496016,48.46466978273231,54.59087615066096,64.25526229605599,71.13790107604014,80.54280296327724,CC(=O)CCC(C)=O,-93.97705544933078,36.34799235181644,43.29349904397705,50.019120458891,56.0038240917782,65.6261950286807,72.75812619502868,83.48948374760992,109.56978967495218,Thermo group additivity estimation: group(Cs-(Cds-O2d)CsHH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-(Cds-O2d)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsCs),GAV,91.02447811959274,-0.858898961282577,-3.0091157508699737,-1.965209829016892,-1.5544506761586945,-1.4129479411172383,-1.3709327326247092,-1.620225118988543,-2.9466807843326848,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC(=O)[CH]CC(C)=O,CC(=O)CC=C(C)[O],4,-55.05257732973804,108.7108907136696,dong_pio_liang.py,CBS-QB3,33.33887660094646,41.32828921496016,48.46466978273231,54.59087615066096,64.25526229605599,71.13790107604014,80.54280296327724,CC(=O)CC=C(C)O,-89.18688336520076,36.311892925430215,46.067246653919696,53.59160611854684,59.53523900573614,68.55049713193117,75.17294455066923,82.98816443594646,102.9244933078394,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)(Cds-Cds)HH) + group(Cs-(Cds-O2d)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsCs) + group(Cds-CdsCsH),GAV,86.23430603546271,5.786397405830201,-2.9730163244837517,-4.738957438959538,-5.126936335814534,-4.944362855075177,-4.295234835875178,-4.035043474629092,-2.4453614726692194,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C[C]1C(=O)OC=C1C,C[C]1C(=O)OC=C1C,2,-54.99182308600365,93.02273447100312,dong_pio_liang.py,CBS-QB3,29.271482981865216,36.22973592704428,42.5882274153131,48.19681906725231,56.95795308782439,62.888826054780125,71.68340714541112,CC1=COC(=O)C1C,-80.12388145315487,30.11479923518164,39.38097514340343,47.09252390057361,53.18493307839387,62.35606118546845,68.96223709369022,78.72998087954109,89.87525812619505,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(Cs-(Cds-O2d)CsCsH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + ring(Cyclopentane),GAV,77.23205836715121,3.1474763448080694,-0.8433162533164236,-3.1512392163591514,-4.504296485260511,-4.988114011141562,-5.398108097644055,-6.073411038910095,-7.046573734129964,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C[C]1C(=O)OC=C1C,CC1=COC([O])=C1C,2,-54.99182308600365,93.02273447100312,dong_pio_liang.py,CBS-QB3,29.271482981865216,36.22973592704428,42.5882274153131,48.19681906725231,56.95795308782439,62.888826054780125,71.68340714541112,CC1=COC(O)=C1C,-61.13697896749522,33.21954110898661,41.25187380497131,47.972466539196944,53.41304015296368,61.46650095602294,67.32864244741872,75.6780305927342,92.23630975143404,Thermo group additivity estimation: group(O2s-(Cds-Cd)(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-CdsCsCs) + group(Cds-CdsOsH) + ring(Furan),GAV,58.24515588149157,0.7864247195690837,-3.948058127121396,-5.02213787792703,-5.3842391238838445,-5.216221085711375,-4.508547868198548,-4.439816392638591,-3.994623447323079,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C[C]1C(=O)OC=C1C,CC1=C(C)C(=O)O[CH]1,2,-54.99182308600365,93.02273447100312,dong_pio_liang.py,CBS-QB3,29.271482981865216,36.22973592704428,42.5882274153131,48.19681906725231,56.95795308782439,62.888826054780125,71.68340714541112,CC1=C(C)C(=O)OC1,-57.725162523900565,27.48013384321224,34.74579349904398,41.84556405353728,47.987858508604205,57.71269598470362,65.02091778202676,75.68915869980879,98.67351816443596,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cd-CdCs(CO)) + group(Cds-O2d(Cds-Cds)O2s) + ring(Cyclopentane),GAV,54.83333943789692,-5.650783693432842,1.7913491386529756,1.4839424280003044,0.7426633617758185,0.2089605586481013,-0.7547428968792289,-2.132091727246632,-4.005751554397662,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
OC[C]1OCO1,OC[C]1OCO1,2,-54.91669441693709,83.01643087333993,dong_pio_liang.py,CBS-QB3,25.011817237528103,29.733208998266203,33.709300462552704,37.113796117026325,42.47135452376629,46.28933046791777,51.6466063187334,OCC1OCO1,-98.51778208516636,24.294099455343023,30.208999733373624,35.06608693934991,39.1902170646984,45.66769947756265,50.26036720598472,56.57878963609944,78.49253837785875,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,95.70108766822926,4.523892495481178,0.7177177821850798,-0.4757907351074202,-1.356786476797204,-2.0764209476720765,-3.196344953796362,-3.9710367380669496,-4.932183317366039,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
OCC1O[CH]O1,OCC1O[CH]O1,2,-54.85394561303404,79.12105038322738,dong_pio_liang.py,CBS-QB3,23.53917997513614,29.30656395298126,33.877409562705544,37.49799321369071,43.08451779193561,46.96065055527725,52.12034653672922,OCC1OCO1,-98.51778208516636,24.294099455343023,30.208999733373624,35.06608693934991,39.1902170646984,45.66769947756265,50.26036720598472,56.57878963609944,78.49253837785875,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,95.76383647213233,0.6285120053686342,-0.7549194802068833,-0.9024357803923628,-1.188677376644364,-1.6922238510076897,-2.5831816856270398,-3.2997166507074738,-4.458443099370214,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
[CH2]OC(C)O,[CH2]OC(C)O,4,-54.84112432663194,83.89582553919476,dong_pio_liang.py,CBS-QB3,27.985644342759084,33.303069127005735,37.07995007671057,40.25635588336751,45.31065775486472,48.99113046499809,54.46595020134728,COC(C)O,-101.01711135520092,26.911822931295024,32.98338960184474,37.77615346707337,41.84542001039691,48.25480149237946,52.831097023881455,59.29539407321104,82.51739321223668,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,98.27598702856898,1.3784323269580767,1.0738214114640598,0.3196795251609927,-0.696203390362804,-1.5890641270293957,-2.944143737514736,-3.839966558883362,-4.829443871863759,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
[O]CCC(C=O)OO,[O]CCC(C=O)OO,5,-54.6347577424281,92.97300588512472,dong_pio_liang.py,CBS-QB3,36.50472371454454,45.3940135766062,52.93766842451961,58.948125931668535,66.77563695302227,71.38763132980878,76.56290701022823,O=CC(CCO)OO,-109.80495219885276,35.88688336520077,43.61835564053537,49.99390057361377,54.895717017208405,62.422447418738045,68.0151051625239,75.33173996175907,108.40653919694071,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cds-OdCsH),GAV,107.27019445642466,-15.433533311815992,0.6178403493437727,1.775657936070829,2.943767850905836,4.0524089144601305,4.353189534284226,3.3725261672848887,1.2311670484691604,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C(C)[C]1COOC(C)(C)C(C)(C)OC1,C=C(C)[C]1COOC(C)(C)C(C)(C)OC1,6,-54.55363827202281,140.00383677861942,dong_pio_liang.py,CBS-QB3,70.4322311525677,88.23724931782185,103.62471594194814,116.85621565704128,137.8197061442956,152.90861085949717,174.3659388050935,C=C(C)C1COOC(C)(C)C(C)(C)OC1,-85.84539196940725,70.24594646271508,90.56520076481831,107.96504780114724,122.00734225621412,143.54294455066923,159.27652007648183,181.92837476099425,147.1898470363289,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsOs) + group(Cs-CsCsCsOs) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH) + ring(Cyclooctane),GAV,83.39175369738444,-7.186010257709484,0.1862846898526129,-2.3279514469964653,-4.340331859199097,-5.151126599172841,-5.723238406373639,-6.367909216984657,-7.562435955900753,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C(C)[C]1COOC(C)(C)C(C)(C)OC1,[CH2]C(C)=C1COOC(C)(C)C(C)(C)OC1,6,-54.55363827202281,140.00383677861942,dong_pio_liang.py,CBS-QB3,70.4322311525677,88.23724931782185,103.62471594194814,116.85621565704128,137.8197061442956,152.90861085949717,174.3659388050935,CC(C)=C1COOC(C)(C)C(C)(C)OC1,-87.6095984703633,69.56087954110896,89.21663479923517,106.24351816443595,120.32822179732312,142.07504780114724,158.14372848948375,181.26434034416823,150.58271510516255,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsOs) + group(Cs-CsCsCsOs) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs) + ring(Cyclooctane),GAV,85.1559601983405,-10.578878326543132,0.871351611458735,-0.9793854814133168,-2.618802222487816,-3.4720061402818487,-4.255341656851641,-5.235117629986576,-6.89840153907474,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C(O)C(=O)O[O],C=C(O)C(=O)O[O],2,-54.54532789217215,82.7668996410341,dong_pio_liang.py,CBS-QB3,27.387451268707647,33.97781794046195,38.72434035497609,41.924408162098295,46.22769271156216,48.658499917629065,50.403416265956025,C=C(O)C(=O)OO,-85.88697896749521,32.409541108986616,37.00187380497132,39.88246653919694,41.713040152963664,44.07650095602294,45.868642447418736,49.38803059273423,90.13630975143404,Thermo group additivity estimation: group(O2s-O2s(Cds-O2d)) + group(O2s-(Cds-Cd)H) + group(O2s-(Os-CdOd)H) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-O2d(Cds-Cds)O2s) + group(Cds-CdsHH),GAV,83.44165107532305,-7.36941011039994,-5.022089840278969,-3.024055864509372,-1.1581261842208477,0.211368009134631,2.151191755539223,2.789857470210329,1.0153856732217932,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC1OC1OC[O],CC1OC1OC[O],3,-54.47516276983499,88.3660875888473,johnson_cbs-qb3.py,CBS-QB3,31.903829932888524,37.82417103129105,42.901352785672806,47.2554694594099,54.127889769203705,59.0531200666348,66.06627858351219,CC1OC1OCO,-108.12760994263864,32.92615105162523,40.99677437858509,48.44119885277247,53.52396367112811,59.79951242829828,64.56291204588912,74.84600764818354,89.76048585086043,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-CsCs) + group(O2s-CsH) + group(Cs-CsCsOsH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-OsOsHH) + ring(Ethylene_oxide),GAV,105.75244717280366,-1.3943982620131408,-1.0223211187367092,-3.172603347294036,-5.539846067099667,-6.268494211718206,-5.671622659094574,-5.509791979254324,-8.779729064671358,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
