radical_smiles,resonance_radical_smiles,has_H,has_C,has_N,has_O,Mw (g/mol),num_rings,num_heavy_atoms,num_rotatable_bonds,radical_atom_type
[O]OC(=O)C(O)=CO,[O]OC(=O)C(O)=CO,True,True,False,True,118.998048196,0,8,3,O
[CH2]C(OC(C)=O)C(C)OO,[CH2]C(OC(C)=O)C(C)OO,True,True,False,True,147.065733832,0,10,7,C
[CH2]C(=O)C(O)(C=O)OO,[CH2]C(=O)C(O)(C=O)OO,True,True,False,True,133.01369826,0,9,6,C
[CH2]C(=O)C(O)(C=O)OO,C=C([O])C(O)(C=O)OO,True,True,False,True,133.01369826,0,9,5,O
[O]OCCC(CO)CO,[O]OCCC(CO)CO,True,True,False,True,135.065733832,0,9,7,O
O=C1COC[C](COO)O1,O=C1COC[C](COO)O1,True,True,False,True,147.029348324,1,10,3,C
[CH2]C(C)C(OO)OC(C)=O,[CH2]C(C)C(OO)OC(C)=O,True,True,False,True,147.065733832,0,10,7,C
CC(=O)OC([O])C1CO1,CC(=O)OC([O])C1CO1,True,True,False,True,131.034433704,1,9,3,O
CC(=O)OCCCO[O],CC(=O)OCCCO[O],True,True,False,True,133.050083768,0,9,5,O
[CH2]C(=O)OCC(CC)OO,[CH2]C(=O)OCC(CC)OO,True,True,False,True,147.065733832,0,10,7,C
[CH2]C(=O)OCC(CC)OO,C=C([O])OCC(CC)OO,True,True,False,True,147.065733832,0,10,7,O
C[C](CCOO)OC(C)=O,C[C](CCOO)OC(C)=O,True,True,False,True,147.065733832,0,10,7,C
C[CH]C(COO)OC(C)=O,C[CH]C(COO)OC(C)=O,True,True,False,True,147.065733832,0,10,7,C
OC[C](O)CO,OC[C](O)CO,True,True,False,True,91.039519084,0,6,5,C
CC(C)(OO)[C](O)C=O,CC(C)(OO)[C](O)C=O,True,True,False,True,133.050083768,0,9,7,C
CC(C)(OO)[C](O)C=O,CC(C)(OO)C(O)=C[O],True,True,False,True,133.050083768,0,9,6,O
CCCCOC(=O)CO[O],CCCCOC(=O)CO[O],True,True,False,True,147.065733832,0,10,6,O
O[CH]C(O)CO,O[CH]C(O)CO,True,True,False,True,91.039519084,0,6,5,C
C[C](COO)COC(C)=O,C[C](COO)COC(C)=O,True,True,False,True,147.065733832,0,10,7,C
[CH2]CCC(OO)OC(C)=O,[CH2]CCC(OO)OC(C)=O,True,True,False,True,147.065733832,0,10,7,C
[CH2]C(O)C(=O)O,[CH2]C(O)C(=O)O,True,True,False,True,89.02386902,0,6,3,C
[O]C1OC(=O)O1,[O]C1OC(=O)O1,True,True,False,True,88.987483512,1,6,0,O
CC(C)OC(=O)CO[O],CC(C)OC(=O)CO[O],True,True,False,True,133.050083768,0,9,5,O
CC(=O)O[CH]CC(C)OO,CC(=O)O[CH]CC(C)OO,True,True,False,True,147.065733832,0,10,7,C
[CH2]C(=O)OC(C)(C)COO,[CH2]C(=O)OC(C)(C)COO,True,True,False,True,147.065733832,0,10,7,C
[CH2]C(=O)OC(C)(C)COO,C=C([O])OC(C)(C)COO,True,True,False,True,147.065733832,0,10,7,O
[O]OC(O)(C=O)C=CO,[O]OC(O)(C=O)C=CO,True,True,False,True,133.01369826,0,9,5,O
CC(C)[C]1OCC(=O)O1,CC(C)[C]1OCC(=O)O1,True,True,False,True,129.055169148,1,9,3,C
CC(C=O)(O[O])C1(C)OCOO1,CC(C=O)(O[O])C1(C)OCOO1,True,True,False,True,177.039913008,1,12,5,O
CC1=CCC(=O)OC([O])O1,CC1=CCC(=O)OC([O])O1,True,True,False,True,143.034433704,1,10,1,O
CC(=O)OC1OC1C[O],CC(=O)OC1OC1C[O],True,True,False,True,131.034433704,1,9,3,O
CC(=O)O[CH]C1OOCC1=O,CC(=O)O[CH]C1OOCC1=O,True,True,False,True,159.029348324,1,11,3,C
[O]OC(O)C(=O)COO,[O]OC(O)C(=O)COO,True,True,False,True,137.00861288,0,9,6,O
[CH2]CC(COO)OC(C)=O,[CH2]CC(COO)OC(C)=O,True,True,False,True,147.065733832,0,10,7,C
[CH2]CC(COC(C)=O)OO,[CH2]CC(COC(C)=O)OO,True,True,False,True,147.065733832,0,10,7,C
[O]C(=O)OOC=O,[O]C(=O)OOC=O,True,True,False,True,104.982398132,0,7,0,O
C[C](C)COOCC(=O)O,C[C](C)COOCC(=O)O,True,True,False,True,147.065733832,0,10,7,C
CC(=O)OC=CC(=O)CO[O],CC(=O)OC=CC(=O)CO[O],True,True,False,True,159.029348324,0,11,5,O
O=C1O[CH]OC1OO,O=C1O[CH]OC1OO,True,True,False,True,118.998048196,1,8,2,C
CC(=O)[C](O)C=O,CC(=O)[C](O)C=O,True,True,False,True,101.02386902,0,7,4,C
CC(=O)[C](O)C=O,CC([O])=C(O)C=O,True,True,False,True,101.02386902,0,7,3,O
CC(=O)[C](O)C=O,CC(=O)C(O)=C[O],True,True,False,True,101.02386902,0,7,3,O
CC[C](COO)OC(C)=O,CC[C](COO)OC(C)=O,True,True,False,True,147.065733832,0,10,7,C
CCC([CH]OC(C)=O)OO,CCC([CH]OC(C)=O)OO,True,True,False,True,147.065733832,0,10,7,C
CC(=O)OC=C(CO[O])COO,CC(=O)OC=C(CO[O])COO,True,True,False,True,177.039913008,0,12,7,O
CC(=O)OCC[C]=O,CC(=O)OCC[C]=O,True,True,False,True,115.039519084,0,8,4,C
C[C](C)COC(=O)COO,C[C](C)COC(=O)COO,True,True,False,True,147.065733832,0,10,7,C
C[CH]C(OO)OC(C)=O,C[CH]C(OO)OC(C)=O,True,True,False,True,133.050083768,0,9,6,C
CC(=O)C(C)(O)O[O],CC(=O)C(C)(O)O[O],True,True,False,True,119.03443370400001,0,8,5,O
C[CH]C(C)OC(=O)COO,C[CH]C(C)OC(=O)COO,True,True,False,True,147.065733832,0,10,7,C
CC(O[O])C(=O)O,CC(O[O])C(=O)O,True,True,False,True,105.01878364000001,0,7,3,O
CCCOC(=O)CO[O],CCCOC(=O)CO[O],True,True,False,True,133.050083768,0,9,5,O
CC(=O)O[CH]C(C)COO,CC(=O)O[CH]C(C)COO,True,True,False,True,147.065733832,0,10,7,C
[CH2]C(C)(C)OC(=O)COO,[CH2]C(C)(C)OC(=O)COO,True,True,False,True,147.065733832,0,10,7,C
[CH2]C1(CO)CC(C)(O)OO1,[CH2]C1(CO)CC(C)(O)OO1,True,True,False,True,147.065733832,1,10,5,C
C[C](COO)OC(C)=O,C[C](COO)OC(C)=O,True,True,False,True,133.050083768,0,9,6,C
O=[C]C(OO)OC=O,O=[C]C(OO)OC=O,True,True,False,True,118.99804819600001,0,8,4,C
[CH2]C(COO)COC(C)=O,[CH2]C(COO)COC(C)=O,True,True,False,True,147.065733832,0,10,7,C
CC1(O)C[C](CO)COO1,CC1(O)C[C](CO)COO1,True,True,False,True,147.065733832,1,10,4,C
C=C(CO)CC(C)(O)O[O],C=C(CO)CC(C)(O)O[O],True,True,False,True,147.065733832,0,10,7,O
[CH2]C(=O)COC(C)=O,[CH2]C(=O)COC(C)=O,True,True,False,True,115.039519084,0,8,4,C
[CH2]C(=O)COC(C)=O,C=C([O])COC(C)=O,True,True,False,True,115.039519084,0,8,3,O
CC1(O[O])CCC(=O)OC1,CC1(O[O])CCC(=O)OC1,True,True,False,True,145.050083768,1,10,2,O
[CH2]C(C)(COO)OC(C)=O,[CH2]C(C)(COO)OC(C)=O,True,True,False,True,147.065733832,0,10,7,C
CC(=O)OCCO[O],CC(=O)OCCO[O],True,True,False,True,119.03443370400001,0,8,4,O
CC(O[O])C1COC(=O)C1,CC(O[O])C1COC(=O)C1,True,True,False,True,145.050083768,1,10,3,O
CC(=O)C1(O[O])COOCO1,CC(=O)C1(O[O])COOCO1,True,True,False,True,163.02426294400001,1,11,3,O
O=C=C(O)[C](O)C=O,O=C=C(O)[C](O)C=O,True,True,False,True,115.00313357600001,0,8,4,C
O=C=C(O)[C](O)C=O,O=[C]C(O)=C(O)C=O,True,True,False,True,115.00313357600001,0,8,4,C
O=C=C(O)[C](O)C=O,[O]C=C(O)C(O)=C=O,True,True,False,True,115.00313357600001,0,8,3,O
CC(=O)OC[CH]C=O,CC(=O)OC[CH]C=O,True,True,False,True,115.039519084,0,8,4,C
CC(=O)OC[CH]C=O,CC(=O)OCC=C[O],True,True,False,True,115.039519084,0,8,3,O
CC1(CO[O])COC(=O)C1,CC1(CO[O])COC(=O)C1,True,True,False,True,145.050083768,1,10,3,O
O=C[C](O)C=CO,O=C[C](O)C=CO,True,True,False,True,101.02386902,0,7,4,C
O=C[C](O)C=CO,[O]C=C(O)C=CO,True,True,False,True,101.02386902,0,7,3,O
O=C[C](O)C=CO,O=CC(O)=C[CH]O,True,True,False,True,101.02386902,0,7,4,C
CC([O])C(=O)O,CC([O])C(=O)O,True,True,False,True,89.02386902,0,6,2,O
C=C(C(O)O[O])C(C)(C)O,C=C(C(O)O[O])C(C)(C)O,True,True,False,True,147.065733832,0,10,7,O
CC(=O)[C](O)COO,CC(=O)[C](O)COO,True,True,False,True,119.03443370400001,0,8,6,C
CC(=O)[C](O)COO,CC([O])=C(O)COO,True,True,False,True,119.03443370400001,0,8,5,O
[CH2]C(=O)OCC(C)=O,[CH2]C(=O)OCC(C)=O,True,True,False,True,115.039519084,0,8,4,C
[CH2]C(=O)OCC(C)=O,C=C([O])OCC(C)=O,True,True,False,True,115.039519084,0,8,4,O
[O]C(=O)O,[O]C(=O)O,True,True,False,True,60.992568891999994,0,4,0,O
CC(=O)OCC[O],CC(=O)OCC[O],True,True,False,True,103.039519084,0,7,3,O
[CH2]C(COO)OC(C)=O,[CH2]C(COO)OC(C)=O,True,True,False,True,133.050083768,0,9,6,C
CC(OO)C(=O)[CH]O,CC(OO)C(=O)[CH]O,True,True,False,True,119.03443370400001,0,8,6,C
CC(OO)C(=O)[CH]O,CC(OO)C([O])=CO,True,True,False,True,119.03443370400001,0,8,5,O
[O]OC(O)(C=O)C=O,[O]OC(O)(C=O)C=O,True,True,False,True,118.998048196,0,8,4,O
[CH2]C(COC(C)=O)OO,[CH2]C(COC(C)=O)OO,True,True,False,True,133.050083768,0,9,6,C
CC(=O)OC[O],CC(=O)OC[O],True,True,False,True,89.02386902,0,6,2,O
[O]OC1(CO)COOCC1=O,[O]OC1(CO)COOCC1=O,True,True,False,True,163.024262944,1,11,3,O
CC(OO)[C](O)C=O,CC(OO)[C](O)C=O,True,True,False,True,119.03443370400001,0,8,6,C
CC(OO)[C](O)C=O,CC(OO)C(O)=C[O],True,True,False,True,119.03443370400001,0,8,5,O
[O]C1OOC(=O)O1,[O]C1OOC(=O)O1,True,True,False,True,104.982398132,1,7,0,O
[O]CC(O)CO,[O]CC(O)CO,True,True,False,True,91.039519084,0,6,4,O
CC(=O)O[CH]C=O,CC(=O)O[CH]C=O,True,True,False,True,101.02386902,0,7,3,C
CC(=O)O[CH]C=O,CC(=O)OC=C[O],True,True,False,True,101.02386902,0,7,2,O
CC(=O)OC[CH]COO,CC(=O)OC[CH]COO,True,True,False,True,133.050083768,0,9,6,C
CCOC(=O)CO[O],CCOC(=O)CO[O],True,True,False,True,119.03443370400001,0,8,4,O
CC(=O)O[CH]CCOO,CC(=O)O[CH]CCOO,True,True,False,True,133.050083768,0,9,6,C
[O]OC(=O)CCCO,[O]OC(=O)CCCO,True,True,False,True,119.034433704,0,8,4,O
[CH2]C(=O)OCCC=O,[CH2]C(=O)OCCC=O,True,True,False,True,115.039519084,0,8,4,C
[CH2]C(=O)OCCC=O,C=C([O])OCCC=O,True,True,False,True,115.039519084,0,8,4,O
O=[C]CC(=O)O,O=[C]CC(=O)O,True,True,False,True,87.00821895600001,0,6,2,C
CC(C)C1([O])CC(=O)O1,CC(C)C1([O])CC(=O)O1,True,True,False,True,129.055169148,1,9,3,O
CC(=O)OCO[O],CC(=O)OCO[O],True,True,False,True,105.01878364000001,0,7,3,O
[CH2]C(=O)C(=O)O,[CH2]C(=O)C(=O)O,True,True,False,True,87.00821895600001,0,6,2,C
[CH2]C(=O)C(=O)O,C=C([O])C(=O)O,True,True,False,True,87.00821895600001,0,6,1,O
CCC(=O)C(O)O[O],CCC(=O)C(O)O[O],True,True,False,True,119.03443370400001,0,8,5,O
O[CH]C(O)=CO,O[CH]C(O)=CO,True,True,False,True,89.02386902,0,6,4,C
O=C([CH]O)OO,O=C([CH]O)OO,True,True,False,True,91.00313357600001,0,6,3,C
O=C([CH]O)OO,[O]C(=CO)OO,True,True,False,True,91.00313357600001,0,6,3,O
[O]C(O)O,[O]C(O)O,True,True,False,True,63.00821895599999,0,4,2,O
CC(=O)O[CH]CC=O,CC(=O)O[CH]CC=O,True,True,False,True,115.039519084,0,8,4,C
CC(C)(O)C(=CO)CO[O],CC(C)(O)C(=CO)CO[O],True,True,False,True,147.065733832,0,10,7,O
O=CO[CH]O,O=CO[CH]O,True,True,False,True,75.008218956,0,5,2,C
O=C(C[CH]CO)OO,O=C(C[CH]CO)OO,True,True,False,True,119.03443370400001,0,8,5,C
CCC(O)(C=O)O[O],CCC(O)(C=O)O[O],True,True,False,True,119.03443370400001,0,8,5,O
C[C](C)C(C)(C)OOC(C)(C)C(C)=O,C[C](C)C(C)(C)OOC(C)(C)C(C)=O,True,True,False,True,201.149069532,0,14,12,C
C[C](C)OC(C)(C)O,C[C](C)OC(C)(C)O,True,True,False,True,117.091554656,0,8,7,C
[CH2]C(=O)OCCOO,[CH2]C(=O)OCCOO,True,True,False,True,119.03443370400001,0,8,5,C
[CH2]C(=O)OCCOO,C=C([O])OCCOO,True,True,False,True,119.03443370400001,0,8,5,O
CC1(O)COOC[C]1CO,CC1(O)COOC[C]1CO,True,True,False,True,147.065733832,1,10,4,C
[O]OCC(=O)O,[O]OCC(=O)O,True,True,False,True,91.003133576,0,6,2,O
O=CO[CH]CO,O=CO[CH]CO,True,True,False,True,89.02386902,0,6,3,C
O=[C]OCO,O=[C]OCO,True,True,False,True,75.008218956,0,5,3,C
[O]OC1CCOC(=O)C1,[O]OC1CCOC(=O)C1,True,True,False,True,131.034433704,1,9,1,O
[O]OCC1COC(=O)C1,[O]OCC1COC(=O)C1,True,True,False,True,131.034433704,1,9,2,O
[CH2]C1(CO)OOCC1(C)O,[CH2]C1(CO)OOCC1(C)O,True,True,False,True,147.065733832,1,10,5,C
[O]CC(=O)O,[O]CC(=O)O,True,True,False,True,75.00821895600001,0,5,1,O
CC(=O)CC(O[O])C(C)=O,CC(=O)CC(O[O])C(C)=O,True,True,False,True,145.050083768,0,10,6,O
[CH2]C(=O)OC(=CC)CO,[CH2]C(=O)OC(=CC)CO,True,True,False,True,129.055169148,0,9,5,C
[CH2]C(=O)OC(=CC)CO,C=C([O])OC(=CC)CO,True,True,False,True,129.055169148,0,9,5,O
CC([O])COC=O,CC([O])COC=O,True,True,False,True,103.039519084,0,7,3,O
C[C]1COC(=O)CO1,C[C]1COC(=O)CO1,True,True,False,True,115.039519084,1,8,1,C
C=C(CO)C(C)(O)CO[O],C=C(CO)C(C)(O)CO[O],True,True,False,True,147.065733832,0,10,7,O
OC1O[CH]CO1,OC1O[CH]CO1,True,True,False,True,89.02386902,1,6,1,C
CC(O[O])C(=O)CO,CC(O[O])C(=O)CO,True,True,False,True,119.03443370400001,0,8,5,O
C=C(O)C(C)(O)O[O],C=C(O)C(C)(O)O[O],True,True,False,True,119.03443370400001,0,8,5,O
C[C]1COCC(=O)O1,C[C]1COCC(=O)O1,True,True,False,True,115.039519084,1,8,1,C
O=C[C](O)C=O,O=C[C](O)C=O,True,True,False,True,87.00821895600001,0,6,3,C
O=C[C](O)C=O,[O]C=C(O)C=O,True,True,False,True,87.00821895600001,0,6,2,O
CC(OO)C1[CH]OC(=O)C1,CC(OO)C1[CH]OC(=O)C1,True,True,False,True,145.050083768,1,10,4,C
C=C(C)O[CH]OC(C)=O,C=C(C)O[CH]OC(C)=O,True,True,False,True,129.055169148,0,9,5,C
CC(=O)C(O)O[O],CC(=O)C(O)O[O],True,True,False,True,105.01878364000001,0,7,4,O
[CH2]C(=O)OC=O,[CH2]C(=O)OC=O,True,True,False,True,87.00821895600001,0,6,1,C
[CH2]C(=O)OC=O,C=C([O])OC=O,True,True,False,True,87.00821895600001,0,6,1,O
CC1COC(=O)C1O[O],CC1COC(=O)C1O[O],True,True,False,True,131.034433704,1,9,2,O
C=C(C)C([O])OC(C)=O,C=C(C)C([O])OC(C)=O,True,True,False,True,129.055169148,0,9,4,O
CC(=O)O[CH]COO,CC(=O)O[CH]COO,True,True,False,True,119.03443370400001,0,8,5,C
CCC(O[O])OCOO,CCC(O[O])OCOO,True,True,False,True,137.044998388,0,9,7,O
O=C(OO)C(O)=[C]O,O=C(OO)C(O)=[C]O,True,True,False,True,118.998048196,0,8,4,C
CC(O[O])C(O)C=O,CC(O[O])C(O)C=O,True,True,False,True,119.03443370400001,0,8,5,O
CC(OO)C(O)CO[O],CC(OO)C(O)CO[O],True,True,False,True,137.044998388,0,9,7,O
[CH2]C(=C)C(OO)OC(C)=O,[CH2]C(=C)C(OO)OC(C)=O,True,True,False,True,145.050083768,0,10,6,C
[O]OC(=O)O,[O]OC(=O)O,True,True,False,True,76.987483512,0,5,0,O
CC(=O)CCC(=O)CO[O],CC(=O)CCC(=O)CO[O],True,True,False,True,145.050083768,0,10,6,O
[O]OC1CCC(=O)OC1,[O]OC1CCC(=O)OC1,True,True,False,True,131.034433704,1,9,1,O
CCC(C)O[C](C)O,CCC(C)O[C](C)O,True,True,False,True,117.091554656,0,8,7,C
CC(=O)OC(O[O])=C(C)C,CC(=O)OC(O[O])=C(C)C,True,True,False,True,145.050083768,0,10,5,O
O[C]1OCCO1,O[C]1OCCO1,True,True,False,True,89.02386902,1,6,1,C
[O]OC(O)CCOO,[O]OC(O)CCOO,True,True,False,True,123.029348324,0,8,6,O
COC(=O)CO[O],COC(=O)CO[O],True,True,False,True,105.01878364000001,0,7,3,O
[CH2]C(=O)COC=O,[CH2]C(=O)COC=O,True,True,False,True,101.02386902,0,7,3,C
[CH2]C(=O)COC=O,C=C([O])COC=O,True,True,False,True,101.02386902,0,7,2,O
O=C1[CH]OCO1,O=C1[CH]OCO1,True,True,False,True,87.00821895600001,1,6,0,C
O=C1[CH]OCO1,[O]C1=COCO1,True,True,False,True,87.00821895600001,1,6,0,O
O=C([CH]O)COO,O=C([CH]O)COO,True,True,False,True,105.01878364000001,0,7,5,C
O=C([CH]O)COO,[O]C(=CO)COO,True,True,False,True,105.01878364000001,0,7,4,O
CC(C)(O[O])C(O)=CO,CC(C)(O[O])C(O)=CO,True,True,False,True,133.050083768,0,9,6,O
CC=CC(O[O])OC(C)=O,CC=CC(O[O])OC(C)=O,True,True,False,True,145.050083768,0,10,5,O
C[C](C)C1OOCC(=O)O1,C[C](C)C1OOCC(=O)O1,True,True,False,True,145.050083768,1,10,3,C
C[C](C)C(=O)O,C[C](C)C(=O)O,True,True,False,True,87.044604464,0,6,3,C
C[C](C)C(=O)O,CC(C)=C([O])O,True,True,False,True,87.044604464,0,6,3,O
[CH2]C1(C)OC1OC(C)=O,[CH2]C1(C)OC1OC(C)=O,True,True,False,True,129.055169148,1,9,4,C
CC(C)([O])C(C)(C)O,CC(C)([O])C(C)(C)O,True,True,False,True,117.091554656,0,8,6,O
OC1CO[CH]O1,OC1CO[CH]O1,True,True,False,True,89.02386902,1,6,1,C
[CH2]C(=O)OC(C)(C)C,[CH2]C(=O)OC(C)(C)C,True,True,False,True,115.075904592,0,8,1,C
[CH2]C(=O)OC(C)(C)C,C=C([O])OC(C)(C)C,True,True,False,True,115.075904592,0,8,1,O
CC(=O)OC=CC(C)O[O],CC(=O)OC=CC(C)O[O],True,True,False,True,145.050083768,0,10,5,O
O=C[C](O)COO,O=C[C](O)COO,True,True,False,True,105.01878364000001,0,7,5,C
O=C[C](O)COO,[O]C=C(O)COO,True,True,False,True,105.01878364000001,0,7,4,O
[CH2]C(=O)OCOO,[CH2]C(=O)OCOO,True,True,False,True,105.01878364000001,0,7,4,C
[CH2]C(=O)OCOO,C=C([O])OCOO,True,True,False,True,105.01878364000001,0,7,4,O
CCC(=O)OC[O],CCC(=O)OC[O],True,True,False,True,103.039519084,0,7,3,O
C[C](O)OCC(C)C,C[C](O)OCC(C)C,True,True,False,True,117.091554656,0,8,7,C
[O]OCCC(CO)OO,[O]OCCC(CO)OO,True,True,False,True,137.044998388,0,9,7,O
OC1[CH]OCO1,OC1[CH]OCO1,True,True,False,True,89.02386902,1,6,1,C
[CH2]C1(OC(C)=O)OC1C,[CH2]C1(OC(C)=O)OC1C,True,True,False,True,129.055169148,1,9,4,C
CC1(O[O])CCC(=O)OOC1,CC1(O[O])CCC(=O)OOC1,True,True,False,True,161.044998388,1,11,2,O
CC(=O)OC=C(C)CO[O],CC(=O)OC=C(C)CO[O],True,True,False,True,145.050083768,0,10,5,O
[CH2]C(OOC(C)=O)C(C)=O,[CH2]C(OOC(C)=O)C(C)=O,True,True,False,True,145.050083768,0,10,6,C
CCC(C)(C)C(CO)O[O],CCC(C)(C)C(CO)O[O],True,True,False,True,147.10211934,0,10,8,O
[O]C1CCOCO1,[O]C1CCOCO1,True,True,False,True,103.039519084,1,7,0,O
CC(C)C(C)C(CO)O[O],CC(C)C(C)C(CO)O[O],True,True,False,True,147.10211934,0,10,8,O
[O]CCC(=O)CO,[O]CCC(=O)CO,True,True,False,True,103.039519084,0,7,4,O
C[CH]C1(OC(C)=O)CO1,C[CH]C1(OC(C)=O)CO1,True,True,False,True,129.055169148,1,9,4,C
[CH2]C(=O)OC(C)CC,[CH2]C(=O)OC(C)CC,True,True,False,True,115.075904592,0,8,5,C
[CH2]C(=O)OC(C)CC,C=C([O])OC(C)CC,True,True,False,True,115.075904592,0,8,5,O
[CH2]C(=COC(C)=O)COO,[CH2]C(=COC(C)=O)COO,True,True,False,True,145.050083768,0,10,6,C
[CH2]C(=COC(C)=O)COO,C=C([CH]OC(C)=O)COO,True,True,False,True,145.050083768,0,10,6,C
O[C]1COCO1,O[C]1COCO1,True,True,False,True,89.02386902,1,6,1,C
CC(=O)O[CH]C1(C)CO1,CC(=O)O[CH]C1(C)CO1,True,True,False,True,129.055169148,1,9,4,C
O=CC(=O)[CH]O,O=CC(=O)[CH]O,True,True,False,True,87.00821895600001,0,6,3,C
O=CC(=O)[CH]O,[O]C(C=O)=CO,True,True,False,True,87.00821895600001,0,6,2,O
C=C(C(=O)O[O])C(=O)OO,C=C(C(=O)O[O])C(=O)OO,True,True,False,True,146.99296281600002,0,10,3,O
C[C](C)COC(C)=O,C[C](C)COC(C)=O,True,True,False,True,115.075904592,0,8,5,C
CC(O[O])C(O)=CO,CC(O[O])C(O)=CO,True,True,False,True,119.03443370400001,0,8,5,O
[O]COC=O,[O]COC=O,True,True,False,True,75.008218956,0,5,1,O
CC1(CO[O])CCC(=O)OO1,CC1(CO[O])CCC(=O)OO1,True,True,False,True,161.044998388,1,11,3,O
[CH2]C1(COO)COC(=O)C1,[CH2]C1(COO)COC(=O)C1,True,True,False,True,145.050083768,1,10,4,C
CCCCO[C](C)O,CCCCO[C](C)O,True,True,False,True,117.091554656,0,8,7,C
C[CH]C(C)OC(C)=O,C[CH]C(C)OC(C)=O,True,True,False,True,115.075904592,0,8,5,C
[O]C(O)CC=O,[O]C(O)CC=O,True,True,False,True,89.02386902,0,6,3,O
CC1(CO)OO[CH]C1=O,CC1(CO)OO[CH]C1=O,True,True,False,True,131.034433704,1,9,3,C
CC1(CO)OO[CH]C1=O,CC1(CO)OOC=C1[O],True,True,False,True,131.034433704,1,9,3,O
CC(=O)OC=C(C)C[O],CC(=O)OC=C(C)C[O],True,True,False,True,129.055169148,0,9,4,O
CC[C](C)OC(C)=O,CC[C](C)OC(C)=O,True,True,False,True,115.075904592,0,8,5,C
CC1(C)CC(O[O])C(=O)OO1,CC1(C)CC(O[O])C(=O)OO1,True,True,False,True,161.044998388,1,11,3,O
C=CC(COC(C)=O)O[O],C=CC(COC(C)=O)O[O],True,True,False,True,145.050083768,0,10,5,O
[CH2]C(C)(C)OC(C)=O,[CH2]C(C)(C)OC(C)=O,True,True,False,True,115.075904592,0,8,5,C
[CH2]OC(C)=COC(C)=O,[CH2]OC(C)=COC(C)=O,True,True,False,True,129.055169148,0,9,5,C
C[C](C)C(C)(C)OOC(C)=O,C[C](C)C(C)(C)OOC(C)=O,True,True,False,True,159.10211934,0,11,8,C
[CH2]OC(=C)COC(C)=O,[CH2]OC(=C)COC(C)=O,True,True,False,True,129.055169148,0,9,5,C
C=C(OC(C)=O)C(C)[O],C=C(OC(C)=O)C(C)[O],True,True,False,True,129.055169148,0,9,4,O
O=[C]C(=O)O,O=[C]C(=O)O,True,True,False,True,72.99256889200001,0,5,1,C
O=[C]C(=O)O,[O]C(O)=C=O,True,True,False,True,72.992568892,0,5,1,O
CC(=O)O[CH]C(C)C,CC(=O)O[CH]C(C)C,True,True,False,True,115.075904592,0,8,5,C
C[C](O)C(C)=O,C[C](O)C(C)=O,True,True,False,True,87.044604464,0,6,4,C
C[C](O)C(C)=O,CC([O])=C(C)O,True,True,False,True,87.044604464,0,6,3,O
C=C(CO[O])COC(C)=O,C=C(CO[O])COC(C)=O,True,True,False,True,145.050083768,0,10,5,O
CC(COCOO)O[O],CC(COCOO)O[O],True,True,False,True,137.044998388,0,9,7,O
[CH2]C(=O)OCC(C)C,[CH2]C(=O)OCC(C)C,True,True,False,True,115.075904592,0,8,5,C
[CH2]C(=O)OCC(C)C,C=C([O])OCC(C)C,True,True,False,True,115.075904592,0,8,5,O
CC=C(C[O])OC(C)=O,CC=C(C[O])OC(C)=O,True,True,False,True,129.055169148,0,9,4,O
O=C1CO[CH]CCO1,O=C1CO[CH]CCO1,True,True,False,True,115.039519084,1,8,0,C
CC(=O)OC[C]1COOC1,CC(=O)OC[C]1COOC1,True,True,False,True,145.050083768,1,10,3,C
O[C]1CC(O)O1,O[C]1CC(O)O1,True,True,False,True,89.02386902,1,6,2,C
C[C](C=O)C(C)(C)O,C[C](C=O)C(C)(C)O,True,True,False,True,115.075904592,0,8,6,C
C[C](C=O)C(C)(C)O,CC(=C[O])C(C)(C)O,True,True,False,True,115.075904592,0,8,5,O
[CH2]C(=O)C(CC(C)=O)OO,[CH2]C(=O)C(CC(C)=O)OO,True,True,False,True,145.050083768,0,10,7,C
[CH2]C(=O)C(CC(C)=O)OO,C=C([O])C(CC(C)=O)OO,True,True,False,True,145.050083768,0,10,6,O
[O]OC(=O)CO,[O]OC(=O)CO,True,True,False,True,91.003133576,0,6,2,O
O=[C]CC(CO)OO,O=[C]CC(CO)OO,True,True,False,True,119.03443370400001,0,8,6,C
[CH2]CC(C)OC(C)=O,[CH2]CC(C)OC(C)=O,True,True,False,True,115.075904592,0,8,5,C
O=C1CC(OO)C[CH]O1,O=C1CC(OO)C[CH]O1,True,True,False,True,131.034433704,1,9,2,C
CC(COCO[O])OO,CC(COCO[O])OO,True,True,False,True,137.044998388,0,9,7,O
[O]OC(C=O)C1OCOO1,[O]OC(C=O)C1OCOO1,True,True,False,True,149.00861288,1,10,3,O
[O]OCOC=O,[O]OCOC=O,True,True,False,True,91.003133576,0,6,2,O
C=C(CC[O])OC(C)=O,C=C(CC[O])OC(C)=O,True,True,False,True,129.055169148,0,9,4,O
CC(=O)OCC=CCO[O],CC(=O)OCC=CCO[O],True,True,False,True,145.050083768,0,10,5,O
C[C](C)C(O)O,C[C](C)C(O)O,True,True,False,True,89.060254528,0,6,5,C
CCC[CH]OC(C)=O,CCC[CH]OC(C)=O,True,True,False,True,115.075904592,0,8,5,C
C=C(CC(=O)O)O[O],C=C(CC(=O)O)O[O],True,True,False,True,117.01878364000001,0,8,3,O
C[C](C=O)C1(C)OCOO1,C[C](C=O)C1(C)OCOO1,True,True,False,True,145.050083768,1,10,4,C
